trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2701,False,"{'a': 0.001, 'e': 0.06720551273974976}",20,2,24.673877642525692,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2702,False,"{'a': 0.001, 'e': 0.06713834081856826}",25,0,-4.139889945241136,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
2703,False,"{'a': 0.001, 'e': 0.06707123603573319}",35,12,9.898152678216393,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
2704,False,"{'a': 0.001, 'e': 0.06700419832413973}",25,18,14.922583782661118,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2705,False,"{'a': 0.001, 'e': 0.06693722761675015}",20,0,23.257545386098887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2706,False,"{'a': 0.001, 'e': 0.0668703238465938}",20,6,24.91345744877225,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2707,False,"{'a': 0.001, 'e': 0.06680348694676687}",25,13,12.843122934567804,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2708,False,"{'a': 0.001, 'e': 0.06673671685043246}",20,15,-0.5690217260252275,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2709,False,"{'a': 0.001, 'e': 0.06667001349082043}",25,12,27.15425654530206,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2710,False,"{'a': 0.001, 'e': 0.06660337680122747}",20,0,30.085887529803898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2711,False,"{'a': 0.001, 'e': 0.06653680671501686}",20,16,6.771575232537967,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2712,False,"{'a': 0.001, 'e': 0.0664703031656185}",20,0,31.898901684860274,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2713,False,"{'a': 0.001, 'e': 0.06640386608652883}",25,18,13.862483819570429,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2714,False,"{'a': 0.001, 'e': 0.06633749541131082}",20,10,16.57374184614413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2715,False,"{'a': 0.001, 'e': 0.06627119107359372}",25,8,30.66829424094425,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2716,False,"{'a': 0.001, 'e': 0.06620495300707324}",20,10,18.837544848342688,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2717,False,"{'a': 0.001, 'e': 0.06613878114551125}",20,15,9.767980902677596,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2718,False,"{'a': 0.001, 'e': 0.06607267542273594}",25,20,10.54727470302122,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2719,False,"{'a': 0.001, 'e': 0.06600663577264156}",25,13,23.064890964991537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2720,False,"{'a': 0.001, 'e': 0.06594066212918846}",20,12,16.866953661344592,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2721,False,"{'a': 0.001, 'e': 0.06587475442640295}",30,16,26.167620908618705,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2722,False,"{'a': 0.001, 'e': 0.06580891259837739}",30,17,20.17578150201399,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2723,False,"{'a': 0.001, 'e': 0.0657431365792699}",20,9,11.151752953467069,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2724,False,"{'a': 0.001, 'e': 0.06567742630330448}",25,15,20.90843821584335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2725,False,"{'a': 0.001, 'e': 0.0656117817047708}",25,6,32.433718675629166,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2726,False,"{'a': 0.001, 'e': 0.06554620271802433}",30,17,11.038684881667663,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.001, 'e': 0.06548068927748603}",20,16,6.2872371251313925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2728,False,"{'a': 0.001, 'e': 0.06541524131764247}",20,15,10.033153121703684,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2729,False,"{'a': 0.001, 'e': 0.06534985877304565}",30,4,46.32180583052238,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2730,False,"{'a': 0.001, 'e': 0.06528454157831308}",25,11,24.108923859613668,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,False,"{'a': 0.001, 'e': 0.06521928966812753}",25,7,21.53661675581153,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2732,False,"{'a': 0.001, 'e': 0.06515410297723707}",35,11,36.59093272053997,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.001, 'e': 0.065088981440455}",30,18,-26.372099025557116,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
2734,False,"{'a': 0.001, 'e': 0.06502392499265983}",25,8,28.81509746655344,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.001, 'e': 0.06495893356879505}",30,5,12.751600559042023,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
2736,False,"{'a': 0.001, 'e': 0.06489400710386926}",20,7,26.673789921905804,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2737,False,"{'a': 0.001, 'e': 0.06482914553295596}",25,20,9.556879330403683,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2738,False,"{'a': 0.001, 'e': 0.06476434879119362}",30,16,29.29093180505494,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.001, 'e': 0.06469961681378547}",20,14,11.382290800681819,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2740,False,"{'a': 0.001, 'e': 0.06463494953599953}",30,22,13.981302906003066,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2741,False,"{'a': 0.001, 'e': 0.06457034689316847}",20,14,9.936478841636866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2742,False,"{'a': 0.001, 'e': 0.06450580882068972}",25,16,17.791178869007513,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2743,False,"{'a': 0.001, 'e': 0.06444133525402518}",20,7,22.483548444629122,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.001, 'e': 0.06437692612870125}",20,10,21.23584100308367,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2745,False,"{'a': 0.001, 'e': 0.06431258138030878}",20,15,10.627243379662927,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2746,False,"{'a': 0.001, 'e': 0.06424830094450308}",25,14,18.947982901533933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.001, 'e': 0.06418408475700368}",25,8,-14.186395364835061,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2748,False,"{'a': 0.001, 'e': 0.0641199327535944}",25,15,4.893737992906025,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2749,False,"{'a': 0.001, 'e': 0.06405584487012317}",20,3,25.93970387184858,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2750,False,"{'a': 0.001, 'e': 0.06399182104250219}",20,14,12.48687911553797,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2751,False,"{'a': 0.001, 'e': 0.06392786120670757}",30,15,28.046584373651832,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2752,False,"{'a': 0.001, 'e': 0.0638639652987795}",20,11,-27.141926321091233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2753,False,"{'a': 0.001, 'e': 0.063800133254822}",25,15,19.73210525173626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2754,False,"{'a': 0.001, 'e': 0.06373636501100312}",25,20,9.686044460297614,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2755,False,"{'a': 0.001, 'e': 0.06367266050355457}",25,13,10.601766966788574,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2756,False,"{'a': 0.001, 'e': 0.0636090196687718}",25,15,16.676999268831036,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2757,False,"{'a': 0.001, 'e': 0.063545442443014}",30,12,35.483552448127156,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2758,False,"{'a': 0.001, 'e': 0.06348192876270395}",30,18,20.937728955364676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2759,False,"{'a': 0.001, 'e': 0.06341847856432796}",20,4,28.293658132557002,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2760,False,"{'a': 0.001, 'e': 0.06335509178443581}",30,21,15.50789376164579,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2761,False,"{'a': 0.001, 'e': 0.0632917683596407}",20,11,16.92594588871683,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2762,False,"{'a': 0.001, 'e': 0.06322850822661927}",25,11,-17.26025865221072,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2763,False,"{'a': 0.001, 'e': 0.06316531132211131}",20,9,9.326973407810334,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2764,False,"{'a': 0.001, 'e': 0.06310217758291994}",30,0,3.8738777669242785,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",1
2765,False,"{'a': 0.001, 'e': 0.0630391069459114}",20,11,15.054186631900018,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2766,False,"{'a': 0.001, 'e': 0.06297609934801507}",35,21,25.956502598058577,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2767,False,"{'a': 0.001, 'e': 0.06291315472622334}",20,10,16.839648039474415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2768,False,"{'a': 0.001, 'e': 0.06285027301759159}",20,6,-19.114526866805814,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2769,False,"{'a': 0.001, 'e': 0.06278745415923806}",25,12,27.265186656940703,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2770,False,"{'a': 0.001, 'e': 0.06272469808834395}",25,0,34.90204017696765,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2771,False,"{'a': 0.001, 'e': 0.06266200474215315}",30,0,37.439209867026406,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2772,False,"{'a': 0.001, 'e': 0.06259937405797232}",30,21,20.015648150457412,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2773,False,"{'a': 0.001, 'e': 0.06253680597317074}",35,8,51.51287225249135,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2774,False,"{'a': 0.001, 'e': 0.06247430042518036}",20,10,17.236970963705833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2775,False,"{'a': 0.001, 'e': 0.06241185735149562}",20,10,18.852983206318676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2776,False,"{'a': 0.001, 'e': 0.06234947668967343}",20,12,13.439325632015196,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2777,False,"{'a': 0.001, 'e': 0.0622871583773331}",30,21,16.799751514162693,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2778,False,"{'a': 0.001, 'e': 0.06222490235215636}",25,2,22.604330840234795,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2779,False,"{'a': 0.001, 'e': 0.062162708551887165}",25,18,13.38085644397187,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2780,False,"{'a': 0.001, 'e': 0.0621005769143317}",25,3,34.223031534295515,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.001, 'e': 0.06203850737735829}",20,14,14.223238736664442,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2782,False,"{'a': 0.001, 'e': 0.061976499878897466}",20,12,13.196423522994493,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,False,"{'a': 0.001, 'e': 0.061914554356941674}",20,8,22.007218245561408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2784,False,"{'a': 0.001, 'e': 0.06185267074954541}",30,10,30.64224930157593,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2785,False,"{'a': 0.001, 'e': 0.061790848994825016}",25,13,21.6831333663056,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.001, 'e': 0.06172908903095879}",20,10,20.082295476909728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2787,False,"{'a': 0.001, 'e': 0.061667390796186744}",25,14,-22.939010416150754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2788,False,"{'a': 0.001, 'e': 0.061605754228810636}",20,2,-25.18462435180348,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
2789,False,"{'a': 0.001, 'e': 0.06154417926719386}",25,0,19.34217922578301,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2790,False,"{'a': 0.001, 'e': 0.0614826658497615}",25,19,9.296584188660137,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.001, 'e': 0.06142121391500013}",25,18,10.645942514600282,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.001, 'e': 0.06135982340145778}",30,19,21.437853757167066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.001, 'e': 0.061298494247743925}",20,14,9.911190973194675,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2794,False,"{'a': 0.001, 'e': 0.061237226392529445}",25,7,31.435993234404396,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.001, 'e': 0.06117601977454647}",25,20,9.50677505480041,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2796,False,"{'a': 0.001, 'e': 0.06111487433258836}",35,11,38.5142894364274,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.001, 'e': 0.06105379000550965}",25,15,20.119769372094048,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2798,False,"{'a': 0.001, 'e': 0.06099276673222606}",20,7,20.5388614831404,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.001, 'e': 0.06093180445171429}",20,12,14.133108086162915,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.001, 'e': 0.06087090310301205}",20,10,-3.925321786612167,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2801,False,"{'a': 0.001, 'e': 0.06081006262521795}",25,11,12.148108110110972,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2802,False,"{'a': 0.001, 'e': 0.060749282957491574}",20,3,24.524648368063318,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2803,False,"{'a': 0.001, 'e': 0.06068856403905322}",20,7,22.295225237685614,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2804,False,"{'a': 0.001, 'e': 0.06062790580918396}",30,18,-18.547157262386765,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2805,False,"{'a': 0.001, 'e': 0.060567308207225536}",25,2,20.861341604631047,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2806,False,"{'a': 0.001, 'e': 0.06050677117258039}",25,11,27.744571714667195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.001, 'e': 0.06044629464471146}",35,17,24.255487724723658,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2808,False,"{'a': 0.001, 'e': 0.06038587856314221}",30,13,29.73589457976118,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2809,False,"{'a': 0.001, 'e': 0.06032552286745654}",25,18,13.291672726916053,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.001, 'e': 0.060265227497298776}",35,7,3.5919110783637027,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 1}",1
2811,False,"{'a': 0.001, 'e': 0.06020499239237354}",25,7,35.23504135157089,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.001, 'e': 0.06014481749244571}",25,14,14.861830197095948,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.001, 'e': 0.06008470273734036}",30,12,31.426901190837047,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.001, 'e': 0.060024648066942785}",25,13,23.578486238962807,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.001, 'e': 0.05996465342119827}",30,22,15.578931256055832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.001, 'e': 0.05990471874011218}",20,11,6.649443668886094,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2817,False,"{'a': 0.001, 'e': 0.059844843963749825}",20,10,19.052518322122374,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.001, 'e': 0.059785029032236384}",35,22,25.281015383773347,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.001, 'e': 0.05972527388575699}",30,11,17.905239026660446,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2820,False,"{'a': 0.001, 'e': 0.05966557846455646}",30,12,33.24856630710332,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.001, 'e': 0.05960594270893937}",30,14,31.608771369364977,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.001, 'e': 0.05954636655926992}",25,11,21.620134056921284,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.001, 'e': 0.05948684995597202}",30,21,20.499054754804995,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.001, 'e': 0.05942739283952904}",20,14,10.606875274599563,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.001, 'e': 0.05936799515048385}",25,0,36.22663495981066,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2826,False,"{'a': 0.001, 'e': 0.05930865682943872}",25,10,-14.441389972425428,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2827,False,"{'a': 0.001, 'e': 0.0592493778170554}",25,0,34.45033963428642,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.001, 'e': 0.05919015805405483}",20,13,11.859970005805833,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.001, 'e': 0.05913099748121725}",25,16,14.014782702756797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.001, 'e': 0.05907189603938205}",20,14,10.770988477198001,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.001, 'e': 0.05901285366944784}",25,16,19.58978477879141,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.001, 'e': 0.05895387031237222}",25,8,29.032474261789197,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.001, 'e': 0.05889494590917182}",30,20,-22.60012558802594,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2834,False,"{'a': 0.001, 'e': 0.05883608040092221}",30,14,29.53431264291926,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.001, 'e': 0.058777273728757934}",25,13,21.070666893668907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.001, 'e': 0.058718525833872284}",20,14,11.129506409633235,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.001, 'e': 0.05865983665751736}",20,13,14.877770225238926,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.001, 'e': 0.058601206141003954}",25,20,9.023455108839896,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.001, 'e': 0.0585426342257016}",20,13,15.949937537542734,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.001, 'e': 0.05848412085303835}",20,1,28.08504963533178,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.001, 'e': 0.05842566596450083}",20,6,22.780058663386033,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2842,False,"{'a': 0.001, 'e': 0.058367269501634116}",25,12,20.579818948752088,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.001, 'e': 0.05830893140604179}",25,5,39.16972151620484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.001, 'e': 0.05825065161938573}",20,12,13.644334187364745,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.001, 'e': 0.05819243008338615}",20,6,20.29870575127551,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.001, 'e': 0.058134266739821465}",30,18,19.80457454524844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2847,False,"{'a': 0.001, 'e': 0.0580761615305284}",20,1,26.48048749028203,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.001, 'e': 0.058018114397401704}",25,17,12.410619529734417,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.001, 'e': 0.057960125282394234}",25,11,22.168059977146726,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.001, 'e': 0.057902194127516855}",25,15,1.815442320732421,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2851,False,"{'a': 0.001, 'e': 0.057844320874838456}",20,8,21.156213786944374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2852,False,"{'a': 0.001, 'e': 0.057786505466485755}",25,11,23.928991652469193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2853,False,"{'a': 0.001, 'e': 0.05772874784464333}",25,20,11.512097558527076,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.001, 'e': 0.057671047951553533}",20,6,26.84749229457605,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2855,False,"{'a': 0.001, 'e': 0.05761340572951652}",20,16,7.789395854414611,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2856,False,"{'a': 0.001, 'e': 0.05755582112089005}",20,14,-0.9461650403891622,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2857,False,"{'a': 0.001, 'e': 0.057498294068089484}",20,13,15.100559805118971,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.001, 'e': 0.05744082451358776}",25,13,-29.90657584420932,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
2859,False,"{'a': 0.001, 'e': 0.05738341239991535}",25,17,13.092941801133296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2860,False,"{'a': 0.001, 'e': 0.05732605766966013}",30,18,18.71061403795399,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2861,False,"{'a': 0.001, 'e': 0.05726876026546736}",30,13,29.28146634814106,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2862,False,"{'a': 0.001, 'e': 0.0572115201300396}",20,3,21.88066510665144,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2863,False,"{'a': 0.001, 'e': 0.05715433720613676}",25,19,10.721605432653664,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.001, 'e': 0.05709721143657589}",20,9,-24.508824864954395,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2865,False,"{'a': 0.001, 'e': 0.057040142764231215}",20,14,9.449885984780558,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2866,False,"{'a': 0.001, 'e': 0.056983131132034036}",25,5,35.39898084548253,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2867,False,"{'a': 0.001, 'e': 0.056926176482972754}",30,19,-19.2741031333583,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2868,False,"{'a': 0.001, 'e': 0.056869278760092706}",20,9,7.847580688099878,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2869,False,"{'a': 0.001, 'e': 0.056812437906496156}",20,14,13.25277523116155,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2870,False,"{'a': 0.001, 'e': 0.056755653865342225}",20,2,30.50937579091251,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2871,False,"{'a': 0.001, 'e': 0.0566989265798469}",20,1,29.92334447141389,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.001, 'e': 0.056642255993282896}",25,18,11.670211328297318,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.001, 'e': 0.056585642048979604}",30,16,16.68344103859331,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.001, 'e': 0.05652908469032304}",20,16,9.24475978776844,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2875,False,"{'a': 0.001, 'e': 0.05647258386075591}",20,10,20.95730411524393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2876,False,"{'a': 0.001, 'e': 0.05641613950377735}",20,11,-27.01884202128527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2877,False,"{'a': 0.001, 'e': 0.05635975156294299}",35,22,24.384598296998995,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2878,False,"{'a': 0.001, 'e': 0.05630341998186487}",35,25,22.349881456402834,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2879,False,"{'a': 0.001, 'e': 0.05624714470421144}",35,23,22.95862617492953,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2880,False,"{'a': 0.001, 'e': 0.056190925673707405}",20,16,7.029453318047192,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2881,False,"{'a': 0.001, 'e': 0.056134762834133725}",30,19,16.627840020869037,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2882,False,"{'a': 0.001, 'e': 0.05607865612932754}",20,13,10.610779465396849,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2883,False,"{'a': 0.001, 'e': 0.05602260550318217}",30,7,39.40894172094541,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
